@relation 'estacao'

@attribute umidade real
@attribute velocidade_vento real
@attribute chuva real
@attribute radicao_solar real
@attribute et real
@attribute classe {Frio,Normal,Quente}
 
@data
72,3.1,0.00,751,0.48,Normal
71,2.2,0.00,448,0.33,Normal
69,2.2,0.00,345,0.25,Normal
68,2.2,0.00,222,0.18,Normal
69,1.8,0.00,137,0.10,Normal
74,0.4,0.00,45,0.03,Normal
81,0.0,0.00,0,0.00,Normal
85,0.4,0.00,0,0.03,Frio
85,2.7,0.00,0,0.03,Frio
86,3.1,0.00,0,0.03,Frio
86,3.6,0.00,0,0.03,Frio
91,2.7,0.00,0,0.03,Frio
92,1.8,0.00,0,0.00,Frio
89,2.7,0.00,0,0.03,Frio
90,1.3,0.00,0,0.00,Frio
92,0.9,0.00,0,0.00,Frio
92,0.9,0.00,0,0.00,Frio
93,1.3,0.00,20,0.03,Frio
90,1.8,0.00,159,0.08,Frio
81,3.1,0.00,378,0.23,Frio
75,3.1,0.00,680,0.38,Frio
69,3.1,0.00,587,0.41,Normal
67,3.1,0.00,559,0.43,Normal
59,2.7,0.00,710,0.48,Normal
58,2.7,0.00,610,0.46,Normal
51,2.7,0.00,898,0.61,Normal
51,2.2,0.00,524,0.38,Normal
55,2.2,0.00,273,0.23,Normal
53,1.8,0.00,288,0.23,Normal
58,0.4,0.00,47,0.05,Normal
70,0.0,0.00,1,0.00,Normal
79,0.0,0.00,0,0.03,Frio
75,0.4,0.00,0,0.03,Frio
72,1.3,0.00,0,0.05,Frio
73,2.2,0.00,0,0.05,Frio
76,1.8,0.00,0,0.03,Frio
75,2.2,0.00,0,0.05,Frio
79,2.2,0.00,0,0.03,Frio
81,2.2,0.00,0,0.03,Frio
86,1.8,0.00,0,0.03,Frio
88,2.7,0.00,0,0.03,Frio
89,2.7,0.00,12,0.03,Frio
82,3.6,0.00,198,0.13,Frio
75,4.0,0.00,445,0.28,Frio
73,4.9,0.00,512,0.33,Frio
65,4.9,0.00,427,0.36,Normal
61,4.5,0.00,660,0.48,Normal
59,4.0,0.00,773,0.56,Normal
56,4.0,0.00,807,0.56,Normal
56,3.6,0.00,512,0.43,Normal
60,4.5,0.00,284,0.25,Normal
61,4.5,0.00,286,0.25,Normal
65,4.5,0.00,205,0.20,Normal
70,4.0,0.00,42,0.10,Normal
74,4.5,0.00,0,0.05,Frio
80,4.5,0.00,0,0.05,Frio
83,5.4,0.00,0,0.05,Frio
86,4.9,0.00,0,0.03,Frio
90,5.8,0.00,0,0.03,Frio
92,5.8,0.00,0,0.03,Frio
93,4.9,0.00,0,0.03,Frio
94,4.5,0.00,0,0.00,Frio
94,4.0,0.00,0,0.00,Frio
96,4.5,0.25,0,0.00,Frio
96,2.2,0.76,0,0.00,Frio
97,1.8,1.78,4,0.00,Frio
97,2.7,0.76,66,0.03,Frio
97,3.6,1.02,106,0.05,Frio
97,4.5,1.27,150,0.08,Frio
97,4.5,0.76,147,0.08,Frio
96,3.1,0.51,122,0.08,Frio
97,1.8,2.03,119,0.05,Frio
97,1.3,2.29,127,0.08,Frio
97,1.8,1.78,100,0.05,Frio
97,1.3,3.30,75,0.05,Frio
98,1.3,2.79,58,0.03,Frio
98,1.3,3.30,39,0.03,Frio
98,1.8,1.78,15,0.00,Frio
98,1.8,0.51,0,0.00,Frio
99,1.3,0.51,0,0.00,Frio
98,1.8,0.00,0,0.00,Frio
99,2.7,0.00,0,0.00,Frio
99,3.1,0.00,0,0.00,Frio
99,2.7,0.00,0,0.00,Frio
99,2.2,0.00,0,0.00,Frio
99,1.3,0.25,0,0.00,Frio
99,1.8,0.51,0,0.00,Frio
99,1.8,1.02,0,0.00,Frio
100,2.2,0.76,0,0.00,Frio
99,0.9,1.02,3,0.00,Frio
99,1.3,1.27,27,0.03,Frio
100,1.3,0.76,78,0.05,Frio
99,1.3,2.29,113,0.05,Frio
98,1.8,1.02,205,0.10,Frio
97,1.8,3.56,165,0.08,Frio
98,1.8,5.08,177,0.10,Frio
97,1.8,2.79,183,0.10,Frio
98,1.3,4.83,85,0.05,Frio
98,2.2,4.83,122,0.08,Frio
98,1.3,2.29,80,0.05,Frio
99,0.9,6.35,30,0.03,Frio
99,0.9,2.79,12,0.00,Frio
99,0.9,2.54,0,0.00,Frio
99,0.4,6.60,0,0.00,Frio
99,0.9,7.37,0,0.00,Frio
99,0.9,2.54,0,0.00,Frio
99,1.8,1.27,0,0.00,Frio
99,0.9,0.51,0,0.00,Frio
99,1.8,0.25,0,0.00,Frio
99,1.8,0.00,0,0.00,Frio
99,2.7,0.00,0,0.00,Frio
100,2.2,0.00,0,0.00,Frio
100,1.8,0.00,0,0.00,Frio
100,2.2,0.00,4,0.00,Frio
100,1.8,0.00,69,0.03,Frio
100,3.6,0.00,170,0.10,Frio
93,4.0,0.00,368,0.23,Frio
89,4.5,0.00,438,0.25,Frio
87,4.0,0.00,437,0.28,Normal
80,3.6,0.00,571,0.41,Normal
77,3.1,0.00,591,0.41,Normal
76,1.3,0.00,419,0.33,Normal
75,2.2,0.00,441,0.33,Normal
73,2.2,0.00,273,0.20,Normal
73,1.8,0.00,303,0.20,Normal
75,1.3,0.00,65,0.08,Normal
83,0.0,0.00,1,0.00,Normal
85,0.4,0.00,0,0.03,Normal
88,0.9,0.00,0,0.03,Normal
91,1.8,0.00,0,0.03,Frio
93,3.6,0.00,0,0.03,Frio
94,3.1,0.00,0,0.03,Frio
94,2.7,0.00,0,0.00,Frio
95,3.1,0.00,0,0.00,Frio
96,2.7,0.00,0,0.00,Frio
97,2.7,0.00,0,0.00,Frio
97,1.8,0.00,0,0.00,Frio
98,1.8,0.00,14,0.00,Frio
98,2.2,0.00,120,0.08,Frio
89,4.0,0.00,468,0.25,Frio
82,4.0,0.00,694,0.41,Normal
76,2.2,0.00,849,0.51,Normal
69,1.3,0.00,985,0.58,Normal
61,2.7,0.00,1016,0.66,Normal
60,1.8,0.00,687,0.51,Quente
60,1.3,0.00,340,0.30,Quente
56,1.3,0.00,795,0.51,Quente
57,1.8,0.00,413,0.30,Quente
59,0.9,0.00,209,0.15,Quente
65,1.3,0.00,61,0.08,Quente
73,0.0,0.00,1,0.00,Normal
76,0.0,0.00,0,0.03,Normal
79,0.0,0.00,0,0.03,Normal
77,0.0,0.00,0,0.03,Normal
90,4.9,0.00,0,0.05,Normal
92,4.5,0.25,0,0.03,Frio
92,2.2,0.00,0,0.00,Frio
91,0.9,0.00,0,0.00,Frio
95,0.0,0.00,0,0.00,Frio
95,0.4,0.00,0,0.00,Frio
94,0.0,0.00,0,0.00,Frio
96,0.4,0.00,16,0.00,Frio
94,0.4,0.00,87,0.05,Frio
89,0.4,0.00,215,0.13,Normal
84,2.2,0.00,682,0.41,Normal
74,1.8,0.00,834,0.51,Normal
68,1.8,0.00,739,0.46,Normal
63,3.1,0.00,780,0.53,Quente
64,2.7,0.00,547,0.43,Quente
58,2.7,0.00,539,0.43,Quente
54,1.8,0.00,497,0.36,Quente
61,3.1,0.00,323,0.30,Quente
68,1.8,0.00,165,0.15,Quente
78,0.4,0.00,36,0.03,Normal
77,0.0,0.00,0,0.00,Normal
85,0.4,0.00,0,0.03,Normal
88,1.8,0.00,0,0.03,Normal
95,1.8,4.32,0,0.03,Normal
97,0.9,46.99,0,0.00,Normal
98,0.4,4.83,0,0.00,Normal
98,0.9,0.00,0,0.00,Frio
98,0.4,0.00,0,0.00,Frio
98,0.0,0.25,0,0.00,Frio
98,0.4,0.00,0,0.00,Frio
98,0.0,0.00,0,0.00,Frio
98,0.0,0.00,5,0.00,Frio
98,0.4,0.00,92,0.05,Normal
93,1.8,0.00,248,0.15,Normal
88,1.8,0.00,406,0.28,Normal
81,0.9,0.00,510,0.30,Normal
79,1.8,0.00,780,0.51,Normal
76,2.2,0.00,866,0.53,Normal
67,1.8,0.00,1087,0.63,Quente
64,1.3,0.00,783,0.48,Quente
61,0.9,0.00,635,0.41,Quente
65,0.9,0.00,254,0.20,Quente
76,1.8,0.00,81,0.08,Quente
90,2.2,0.25,17,0.03,Normal
95,2.2,1.52,0,0.03,Normal
91,0.9,0.00,0,0.00,Normal
94,0.0,0.00,0,0.00,Normal
95,0.4,0.00,0,0.00,Normal
95,0.0,0.00,0,0.00,Frio
95,0.4,0.00,0,0.00,Frio
96,1.3,0.00,0,0.00,Frio
97,0.0,0.00,0,0.00,Frio
96,0.4,0.00,0,0.00,Frio
95,0.0,0.00,0,0.00,Frio
93,0.0,0.00,0,0.00,Frio
94,0.4,0.00,15,0.00,Frio
86,0.0,0.00,211,0.13,Normal
68,0.0,0.00,449,0.28,Normal
69,1.3,0.00,657,0.43,Quente
63,1.8,0.00,838,0.56,Quente
58,1.3,0.00,938,0.58,Quente
57,1.3,0.00,923,0.61,Quente
49,1.3,0.00,968,0.66,Quente
50,1.8,0.00,818,0.58,Quente
48,1.3,0.00,783,0.58,Quente
43,1.3,0.00,566,0.43,Quente
46,1.3,0.00,258,0.23,Quente
60,0.4,0.00,38,0.05,Quente
71,0.0,0.00,0,0.00,Quente
78,0.0,0.00,0,0.03,Normal
82,0.0,0.00,0,0.03,Normal
83,0.4,5.08,0,0.03,Normal
86,0.0,0.00,0,0.03,Normal
87,0.0,0.00,0,0.00,Normal
91,0.4,0.00,0,0.00,Normal
86,0.0,0.00,0,0.00,Normal
87,0.0,0.00,0,0.00,Normal
80,1.3,0.00,0,0.03,Normal
88,0.9,0.00,0,0.03,Normal
87,0.9,0.00,14,0.03,Normal
80,2.2,0.00,195,0.13,Normal
78,3.1,0.00,431,0.30,Normal
76,2.2,0.00,644,0.41,Normal
68,1.3,0.00,816,0.53,Quente
63,1.8,0.00,934,0.63,Quente
54,1.3,0.00,1039,0.71,Quente
53,1.8,0.00,638,0.48,Quente
87,5.8,31.50,25,0.10,Quente
91,2.7,0.76,49,0.05,Normal
87,0.0,0.25,74,0.05,Normal
81,2.7,0.00,62,0.05,Normal
83,1.8,0.00,21,0.03,Normal
81,0.9,0.00,0,0.03,Normal
80,2.2,0.00,0,0.03,Normal
78,3.1,0.00,0,0.05,Normal
85,1.8,0.00,0,0.03,Normal
85,0.9,0.00,0,0.03,Normal
86,0.0,0.00,0,0.03,Normal
86,0.9,0.00,0,0.03,Normal
86,0.0,0.00,0,0.03,Normal
86,0.9,0.00,0,0.03,Normal
89,3.1,0.00,0,0.03,Normal
90,0.9,0.00,0,0.00,Frio
92,0.9,0.00,5,0.00,Frio
91,0.4,0.00,46,0.03,Frio
88,0.0,0.00,147,0.08,Normal
83,0.0,0.00,324,0.18,Normal
79,0.9,0.00,434,0.28,Normal
71,0.4,0.00,512,0.30,Normal
62,0.9,0.00,695,0.46,Quente
68,1.8,0.00,410,0.30,Quente
62,2.7,0.00,577,0.46,Quente
60,2.7,0.00,408,0.33,Quente
74,2.2,0.00,171,0.18,Quente
73,0.9,0.25,150,0.13,Normal
91,0.9,31.75,21,0.03,Normal
94,1.3,0.00,0,0.00,Normal
91,1.8,1.02,0,0.00,Normal
96,0.0,1.02,0,0.00,Normal
96,0.0,0.00,0,0.00,Normal
96,0.4,0.00,0,0.00,Normal
96,0.9,0.00,0,0.00,Normal
96,0.4,0.00,0,0.00,Normal
96,0.9,0.00,0,0.00,Frio
94,1.3,0.00,0,0.00,Frio
94,1.3,0.00,0,0.00,Frio
92,0.4,0.00,0,0.00,Frio
93,0.0,0.00,3,0.00,Frio
90,0.4,0.00,59,0.03,Normal
89,0.9,0.00,124,0.08,Normal
86,0.9,0.00,248,0.15,Normal
84,0.9,0.00,163,0.10,Normal
82,1.8,0.00,245,0.15,Normal
78,0.0,0.00,270,0.15,Normal
75,0.4,0.00,391,0.23,Normal
75,0.4,0.00,349,0.23,Normal
74,0.9,0.00,342,0.23,Normal
74,2.2,0.00,231,0.18,Normal
73,1.8,0.00,140,0.10,Normal
79,1.3,0.00,40,0.05,Normal
92,4.0,0.00,1,0.03,Normal
94,4.9,0.00,0,0.03,Normal
97,5.4,0.00,0,0.00,Frio
95,5.8,0.00,0,0.00,Frio
97,4.9,0.00,0,0.00,Frio
97,4.9,0.00,0,0.00,Frio
94,4.9,0.00,0,0.00,Frio
94,4.5,0.00,0,0.00,Frio
93,4.9,0.00,0,0.03,Frio
93,4.9,0.00,0,0.03,Frio
94,4.5,0.00,0,0.00,Frio
94,4.9,0.00,21,0.03,Frio
90,4.5,0.00,143,0.08,Frio
87,4.5,0.00,184,0.10,Frio
83,4.0,0.00,392,0.23,Frio
77,4.0,0.00,681,0.43,Normal
78,4.5,0.00,819,0.53,Normal
77,3.6,0.00,805,0.51,Normal
74,3.1,0.00,871,0.53,Normal
73,3.1,0.00,554,0.46,Normal
75,1.8,0.00,577,0.36,Normal
75,2.2,0.00,323,0.25,Normal
76,3.1,0.00,307,0.23,Normal
81,2.2,0.00,32,0.05,Normal
88,0.9,0.00,1,0.00,Frio
89,1.8,0.00,0,0.03,Frio
88,2.7,0.00,0,0.03,Frio
86,3.6,0.00,0,0.03,Frio
88,4.5,0.00,0,0.03,Frio
89,4.0,0.00,0,0.03,Frio
92,1.8,0.00,0,0.00,Frio
93,1.3,0.00,0,0.00,Frio
93,2.2,0.00,0,0.00,Frio
94,2.2,0.00,0,0.00,Frio
95,2.2,0.00,0,0.00,Frio
95,2.7,0.00,21,0.03,Frio
92,3.1,0.00,171,0.10,Frio
86,3.6,0.00,399,0.20,Frio
79,3.6,0.00,715,0.38,Frio
75,3.6,0.00,859,0.46,Normal
73,3.6,0.00,676,0.48,Normal
67,2.7,0.00,701,0.48,Normal
64,1.8,0.00,569,0.41,Normal
61,1.3,0.00,708,0.43,Normal
60,1.3,0.00,584,0.38,Normal
60,0.9,0.00,284,0.20,Normal
60,1.3,0.00,252,0.18,Normal
65,1.3,0.00,35,0.05,Normal
77,0.0,0.00,2,0.00,Normal
73,0.9,0.00,0,0.03,Frio
74,1.3,0.00,0,0.03,Frio
77,1.3,0.00,0,0.03,Frio
78,0.9,0.00,0,0.03,Frio
83,2.2,0.00,0,0.03,Frio
90,2.2,0.00,0,0.03,Frio
91,2.2,0.00,0,0.03,Frio
93,1.3,0.00,0,0.00,Frio
95,1.8,0.00,0,0.00,Frio
96,2.2,0.00,0,0.00,Frio
96,2.7,0.00,19,0.03,Frio
92,2.7,0.00,210,0.10,Frio
86,2.7,0.00,499,0.28,Frio
82,2.7,0.00,579,0.33,Frio
73,2.7,0.00,808,0.43,Normal
69,2.2,0.00,722,0.46,Normal
64,1.8,0.00,1026,0.63,Normal
56,1.3,0.00,930,0.56,Normal
55,0.9,0.00,297,0.23,Normal
51,0.4,0.00,666,0.43,Normal
53,1.8,0.00,251,0.20,Normal
54,1.3,0.00,243,0.20,Normal
61,1.3,0.00,32,0.05,Normal
74,0.9,0.00,1,0.03,Normal
71,0.4,0.00,0,0.03,Normal
75,0.4,0.00,0,0.03,Normal
76,0.9,0.00,0,0.03,Frio
74,1.3,0.00,0,0.03,Frio
76,0.4,0.00,0,0.03,Frio
82,0.9,0.00,0,0.03,Frio
87,2.7,0.00,0,0.03,Frio
90,1.8,0.00,0,0.03,Frio
92,0.4,0.00,0,0.00,Frio
93,0.0,0.00,0,0.00,Frio
93,0.4,0.00,24,0.03,Frio
88,1.8,0.00,222,0.13,Frio
79,3.1,0.00,472,0.28,Normal
72,3.6,0.00,686,0.43,Normal
68,2.7,0.00,872,0.53,Normal
65,1.8,0.00,954,0.58,Normal
63,1.3,0.00,959,0.61,Normal
55,0.9,0.00,756,0.48,Normal
53,0.9,0.00,737,0.48,Quente
52,0.4,0.00,232,0.18,Quente
57,0.9,0.00,287,0.23,Quente
53,1.8,0.00,275,0.23,Quente
60,2.7,0.00,30,0.10,Normal
62,0.4,0.00,0,0.03,Normal
68,0.9,0.00,0,0.05,Normal
71,0.0,0.00,0,0.03,Normal
74,0.9,0.00,0,0.03,Normal
86,0.9,4.32,0,0.03,Normal
82,1.3,0.00,0,0.03,Frio
81,1.8,0.00,0,0.03,Frio
82,3.1,0.00,0,0.03,Frio
85,3.6,0.00,0,0.03,Frio
85,1.3,0.00,0,0.03,Frio
85,0.9,0.00,0,0.03,Frio
89,0.0,0.00,10,0.00,Frio
80,1.3,0.00,211,0.13,Frio
76,3.6,0.00,453,0.28,Normal
71,2.2,0.00,465,0.30,Normal
65,1.3,0.00,671,0.41,Normal
65,1.3,0.00,623,0.41,Normal
57,1.3,0.00,714,0.46,Normal
56,1.3,0.00,641,0.43,Normal
58,0.4,0.00,640,0.41,Normal
51,0.4,0.00,471,0.30,Quente
49,0.9,0.00,461,0.30,Quente
53,0.4,0.00,211,0.15,Quente
63,0.4,0.00,52,0.05,Normal
66,1.8,0.00,1,0.05,Normal
73,0.9,0.00,0,0.03,Normal
78,0.9,0.00,0,0.03,Normal
80,1.8,0.00,0,0.03,Normal
82,0.4,0.00,0,0.03,Frio
84,0.0,0.00,0,0.03,Frio
85,0.0,0.00,0,0.03,Frio
87,0.0,0.00,0,0.00,Frio
92,0.0,0.00,0,0.00,Frio
89,0.0,0.00,0,0.00,Frio
89,0.0,0.00,0,0.00,Frio
94,0.0,0.00,20,0.00,Frio
85,0.0,0.00,153,0.08,Frio
74,1.8,0.00,420,0.25,Normal
71,2.7,0.00,638,0.41,Normal
63,2.2,0.00,824,0.51,Normal
57,1.8,0.00,929,0.58,Normal
51,1.8,0.00,998,0.66,Normal
44,1.3,0.00,913,0.61,Quente
41,1.8,0.00,899,0.61,Quente
41,1.3,0.00,629,0.43,Quente
42,0.9,0.00,365,0.28,Quente
44,1.8,0.00,255,0.23,Quente
50,1.8,0.00,44,0.10,Normal
56,0.0,0.00,2,0.03,Normal
60,0.0,0.00,0,0.05,Normal
60,0.0,0.00,0,0.03,Normal
62,0.0,0.00,0,0.03,Normal
75,0.0,0.00,0,0.03,Normal
71,0.4,0.00,0,0.03,Frio
77,0.0,0.00,0,0.03,Normal
79,0.4,0.00,0,0.03,Frio
77,0.0,0.00,0,0.03,Frio
82,0.9,0.00,0,0.03,Frio
80,0.9,0.00,0,0.03,Frio
79,1.3,0.00,4,0.03,Frio
75,1.8,0.00,76,0.05,Normal
72,0.0,0.00,191,0.13,Normal
61,0.0,0.00,260,0.15,Normal
49,0.4,0.00,292,0.18,Normal
48,0.4,0.00,382,0.25,Normal
50,1.3,0.00,277,0.20,Normal
49,0.4,0.00,276,0.18,Normal
52,1.3,0.00,188,0.15,Normal
69,2.2,0.00,107,0.10,Normal
88,3.1,0.00,123,0.10,Normal
91,4.5,0.00,69,0.05,Normal
89,3.1,0.00,37,0.03,Frio
89,1.8,0.00,1,0.03,Frio
93,0.4,0.25,0,0.00,Frio
94,0.9,0.00,0,0.00,Frio
94,0.0,0.00,0,0.00,Frio
96,0.4,0.00,0,0.00,Frio
94,0.0,0.00,0,0.00,Frio
94,0.4,0.00,0,0.00,Frio
94,0.4,0.00,0,0.00,Frio
95,0.9,0.00,0,0.00,Frio
96,0.0,0.00,0,0.00,Frio
95,0.4,0.00,0,0.00,Frio
96,0.4,0.00,9,0.00,Frio
85,0.4,0.00,191,0.10,Normal
78,1.3,0.00,451,0.28,Normal
74,1.8,0.00,672,0.41,Normal
64,1.3,0.00,820,0.48,Normal
67,1.8,0.00,401,0.30,Normal
65,1.3,0.00,231,0.15,Normal
61,1.8,0.00,322,0.23,Normal
62,1.8,0.00,315,0.23,Normal
70,1.3,0.00,60,0.05,Normal
70,0.4,0.00,121,0.08,Normal
63,0.4,0.00,225,0.15,Normal
70,0.9,0.00,46,0.05,Normal
79,0.0,0.00,2,0.00,Normal
79,0.0,0.00,0,0.03,Normal
83,0.0,0.00,0,0.03,Frio
85,0.0,0.00,0,0.03,Frio
88,0.0,0.00,0,0.00,Frio
89,0.0,0.00,0,0.00,Frio
92,0.0,0.00,0,0.00,Frio
94,0.4,0.00,0,0.00,Frio
96,0.0,0.00,0,0.00,Frio
97,0.0,0.00,0,0.00,Frio
98,0.4,0.00,0,0.00,Frio
97,0.9,0.00,13,0.00,Frio
95,0.9,0.00,120,0.08,Frio
94,1.8,0.00,184,0.10,Frio
85,1.8,0.00,271,0.18,Normal
75,1.8,0.00,408,0.30,Normal
64,2.7,0.00,695,0.46,Normal
59,3.1,0.00,964,0.61,Normal
55,3.1,0.00,776,0.53,Normal
53,3.1,0.00,544,0.43,Normal
49,2.7,0.00,652,0.46,Normal
51,1.8,0.00,346,0.28,Quente
53,3.1,0.00,197,0.23,Quente
61,0.9,0.00,48,0.05,Normal
70,0.0,0.00,2,0.00,Normal
76,0.4,0.00,0,0.03,Normal
81,0.0,0.00,0,0.03,Normal
84,0.0,0.00,0,0.03,Normal
87,0.0,0.00,0,0.00,Frio
89,0.0,0.00,0,0.00,Frio
90,0.4,0.00,0,0.00,Frio
93,0.0,0.00,0,0.00,Frio
95,0.4,0.00,0,0.00,Frio
97,1.3,0.00,0,0.00,Frio
98,1.8,0.00,0,0.00,Frio
98,0.9,0.25,21,0.00,Frio
98,0.4,0.00,107,0.05,Frio
92,1.3,0.00,232,0.13,Frio
85,1.3,0.00,333,0.23,Normal
75,1.3,0.00,782,0.48,Normal
70,1.3,0.00,494,0.36,Normal
61,1.3,0.00,862,0.53,Normal
59,1.8,0.00,1046,0.66,Quente
60,1.3,0.00,643,0.46,Quente
56,1.8,0.00,741,0.48,Quente
58,1.8,0.00,333,0.28,Quente
56,1.3,0.00,262,0.20,Quente
61,0.4,0.00,23,0.03,Quente
74,0.0,0.00,2,0.00,Normal
79,0.0,0.00,0,0.03,Normal
80,0.0,0.00,0,0.03,Normal
82,0.0,0.00,0,0.03,Normal
82,0.0,0.00,0,0.03,Normal
82,0.0,0.00,0,0.03,Normal
87,0.0,0.00,0,0.03,Frio
86,0.0,0.00,0,0.00,Frio
87,0.0,0.00,0,0.00,Frio
92,0.0,0.00,0,0.00,Frio
93,0.0,0.00,0,0.00,Frio
93,0.0,0.00,29,0.03,Frio
86,0.4,0.00,224,0.13,Normal
84,1.3,0.00,341,0.20,Normal
75,1.3,0.00,550,0.36,Normal
64,2.7,0.00,762,0.48,Normal
56,1.3,0.00,928,0.56,Quente
54,1.3,0.00,1019,0.63,Quente
46,1.3,0.00,1002,0.63,Quente
44,1.8,0.00,906,0.58,Quente
36,1.3,0.00,816,0.58,Quente
38,1.8,0.00,468,0.36,Quente
40,1.3,0.00,172,0.18,Quente
45,0.9,0.00,29,0.05,Quente
52,0.0,0.00,2,0.03,Quente
72,0.0,0.00,0,0.03,Normal
76,0.0,0.00,0,0.03,Normal
77,0.0,0.00,0,0.03,Frio
76,0.0,0.00,0,0.03,Normal
78,0.0,0.00,0,0.03,Normal
73,0.0,0.00,0,0.03,Normal
82,1.8,0.00,0,0.05,Normal
83,2.2,0.00,0,0.03,Normal
83,2.2,0.00,0,0.03,Normal
83,1.8,0.00,0,0.03,Normal
82,1.8,0.00,12,0.03,Normal
80,1.8,0.00,69,0.05,Normal
71,2.2,0.00,329,0.20,Normal
63,2.7,0.00,664,0.43,Normal
64,2.2,0.00,807,0.53,Normal
56,1.8,0.00,969,0.63,Quente
51,1.8,0.00,1054,0.71,Quente
47,1.3,0.00,701,0.51,Quente
46,1.3,0.00,833,0.56,Quente
47,1.3,0.00,635,0.46,Quente
51,1.3,0.00,324,0.28,Quente
52,0.0,0.00,124,0.10,Quente
64,1.3,0.00,41,0.08,Quente
70,0.4,0.00,2,0.03,Normal
69,0.0,0.00,0,0.03,Normal
76,0.9,0.00,0,0.03,Normal
77,1.3,0.00,0,0.03,Normal
81,1.3,0.00,0,0.03,Normal
88,4.9,0.00,0,0.05,Normal
88,3.6,0.00,0,0.03,Normal
91,3.1,0.00,0,0.03,Frio
91,2.7,0.00,0,0.03,Frio
93,2.7,0.25,0,0.03,Frio
96,2.7,3.05,0,0.00,Frio
97,2.7,0.25,7,0.00,Frio
95,2.2,0.00,92,0.05,Frio
81,1.8,0.00,458,0.28,Normal
72,1.8,0.00,584,0.38,Normal
67,1.8,0.00,597,0.41,Normal
61,1.3,0.00,338,0.23,Normal
63,1.3,0.00,375,0.28,Normal
61,1.3,0.00,512,0.41,Quente
65,1.3,0.00,523,0.38,Quente
68,2.2,0.00,339,0.28,Quente
65,2.2,0.00,436,0.36,Quente
61,1.8,0.00,170,0.15,Normal
68,0.0,0.00,36,0.03,Normal
79,0.0,0.00,2,0.00,Normal
76,0.4,0.00,0,0.03,Normal
81,0.9,0.00,0,0.03,Normal
84,0.0,0.00,0,0.03,Normal
86,0.0,0.00,0,0.03,Normal
83,0.4,0.00,0,0.03,Normal
86,1.3,0.00,0,0.03,Normal
88,0.9,0.00,0,0.03,Normal
87,1.3,0.00,0,0.03,Normal
88,1.8,0.00,0,0.03,Normal
88,1.8,0.00,0,0.03,Normal
89,1.3,0.00,23,0.03,Frio
82,1.3,0.00,126,0.08,Normal
82,2.2,0.00,236,0.15,Normal
76,2.7,0.00,419,0.33,Normal
69,3.1,0.00,787,0.48,Normal
67,4.0,0.00,735,0.53,Quente
60,4.5,0.00,561,0.46,Quente
59,4.5,0.00,671,0.56,Quente
63,4.9,0.00,289,0.33,Quente
63,4.0,0.00,173,0.20,Quente
87,4.5,0.76,38,0.10,Quente
96,4.5,21.34,10,0.03,Normal
97,3.1,10.67,4,0.00,Normal
97,2.2,0.25,0,0.00,Frio
98,2.2,0.25,0,0.00,Frio
98,2.7,5.08,0,0.00,Frio
96,4.0,0.00,0,0.00,Frio
97,3.6,0.00,0,0.00,Frio
95,2.2,0.00,0,0.00,Frio
96,1.3,0.00,0,0.00,Frio
97,0.9,0.25,0,0.00,Frio
97,1.3,0.00,0,0.00,Frio
98,1.3,2.03,0,0.00,Frio
97,2.2,1.78,0,0.00,Frio
97,1.8,0.25,10,0.00,Frio
97,2.7,0.00,84,0.05,Frio
95,3.1,0.00,165,0.10,Normal
93,4.0,0.00,167,0.10,Normal
86,4.5,0.00,294,0.20,Normal
81,6.3,0.00,445,0.41,Normal
79,5.8,0.00,396,0.38,Normal
90,5.4,0.25,249,0.20,Normal
95,4.0,2.54,241,0.18,Normal
85,3.6,0.00,351,0.23,Normal
90,4.0,4.57,197,0.13,Normal
86,3.6,0.00,176,0.13,Normal
89,3.6,0.00,56,0.05,Normal
93,1.8,0.00,1,0.00,Normal
94,0.9,0.00,0,0.00,Normal
96,4.0,21.84,0,0.00,Normal
98,3.1,2.54,0,0.00,Frio
97,2.7,1.52,0,0.00,Frio
98,1.8,0.00,0,0.00,Frio
99,1.8,0.00,0,0.00,Frio
99,1.8,1.52,0,0.00,Frio
99,2.7,0.25,0,0.00,Frio
99,1.8,0.25,0,0.00,Frio
99,1.3,0.00,0,0.00,Frio
98,1.8,0.00,10,0.00,Frio
97,1.8,0.00,60,0.05,Normal
89,2.7,0.00,332,0.20,Normal
83,2.7,0.00,482,0.33,Normal
77,3.1,0.00,726,0.41,Normal
68,4.0,0.00,876,0.56,Normal
62,4.0,0.00,995,0.63,Normal
58,4.0,0.00,959,0.61,Normal
55,4.0,0.00,925,0.61,Quente
58,3.6,0.00,778,0.56,Quente
57,3.1,0.00,415,0.36,Quente
59,3.6,0.00,193,0.20,Quente
70,2.7,0.00,40,0.08,Normal
79,3.6,0.00,3,0.05,Normal
78,2.2,0.00,0,0.03,Normal
81,0.9,0.00,0,0.03,Normal
85,0.0,0.00,0,0.03,Normal
86,0.0,0.00,0,0.00,Frio
87,0.4,0.00,0,0.00,Frio
92,0.4,0.00,0,0.00,Frio
90,0.4,0.00,0,0.00,Frio
92,0.9,0.00,0,0.00,Frio
93,1.8,0.00,0,0.00,Frio
95,1.8,0.00,0,0.00,Frio
95,2.2,0.00,30,0.03,Frio
88,2.2,0.00,239,0.13,Normal
82,1.3,0.00,489,0.28,Normal
75,1.8,0.00,706,0.43,Normal
65,0.9,0.00,649,0.41,Normal
53,2.2,0.00,1015,0.63,Quente
